,symbol,protein_coding,profile,p-value continuous,p-value sigmoid,q-value continuous,q-value sigmoid,gtex r/l,p-value mannwhitney,q-value mannwhitney
ENSG00000139200,PIANP,yes,continuous,4.002685139081752e-05,0.1510549020826022,0.0012217286685879075,0.4025133601129658,0.5979104005065696,7.65729642190994e-19,3.02011649491951e-18
ENSG00000139209,SLC38A4,yes,sigmoid,0.06916738154821078,0.0005021082780654051,0.3229517146504319,0.008892282427804472,5.386775593566506,4.05164609212526e-47,6.2867534984650306e-46
ENSG00000139211,AMIGO2,yes,unclassified,0.796133652097865,0.7646401902232101,0.8468773483153721,0.9259028820998372,0.296962992759453,1.01576591209985e-48,1.7639372387065601e-47
ENSG00000139218,SCAF11,yes,unclassified,0.42441491222734196,0.7723977775816826,0.8468773483153721,0.9125019971332021,0.8202631578947369,2.7020523114981e-25,1.3356624361141001e-24
ENSG00000139219,COL2A1,yes,continuous,7.376229642641619e-07,0.014165920583572689,9.144255147754795e-05,0.07092201805680567,3.557600153344834,5.3746401799424e-34,3.78564856591526e-33
ENSG00000139220,PPFIA2,yes,unclassified,0.7599904524072468,0.38934032589585055,0.8468773483153721,0.7484920305543991,0.684844192634561,6.85689939298795e-09,1.90760704725768e-08
ENSG00000139233,LLPH,yes,unclassified,0.16625213734817745,0.8651111601412791,0.565227210118722,0.8716556084299377,0.8305217119650109,7.42409467381928e-18,2.83498218411245e-17
ENSG00000139263,LRIG3,yes,sigmoid,0.18078171765571072,0.001232954627483518,0.5172160769997219,0.014259238653360916,0.9062350119904076,0.0006106216403409,0.0013013416231855
ENSG00000139266,MARCHF9,yes,unclassified,0.4155099082386724,0.2785514009513086,0.8468773483153721,0.6110191514080991,0.8772981614708235,1.07622285822083e-09,3.0929007973780502e-09
ENSG00000139269,INHBE,yes,unclassified,0.6353454697933183,0.7908133810255911,0.8468773483153721,0.885735530371167,1.4319455564451562,2.74647887477687e-12,8.668734119658498e-12
ENSG00000139278,GLIPR1,yes,unclassified,0.6732264169896371,0.7340558530820793,0.8468773483153721,0.938049368920467,0.6370514820592823,4.76278101626947e-19,1.8915896738137597e-18
ENSG00000139289,PHLDA1,yes,continuous,4.9936374760806146e-05,0.0006282514142962325,0.0014500443525137872,0.009926372345880473,1.0388462820940312,0.816385439898385,0.901900618196922
ENSG00000139291,TMEM19,yes,unclassified,0.7204453873995587,0.5374500398301953,0.8468773483153721,0.8876352574199045,1.2716410427807483,2.16479321418296e-24,1.03657861756343e-23
ENSG00000139292,LGR5,yes,unclassified,0.5141210403825804,0.48923813866300325,0.8468773483153721,0.8483162023352702,11.09893550407013,5.17949475145549e-69,8.1203129371625e-67
ENSG00000139318,DUSP6,yes,continuous,0.007725843554623135,0.06655968665303347,0.05492267081001608,0.22236233625627846,1.201248992747784,4.976946149260221e-09,1.39238514142313e-08
ENSG00000139323,POC1B,yes,unclassified,0.6166336149508898,0.7907744261699158,0.8468773483153721,0.885735530371167,1.047560056016374,0.0030220386595206,0.0060539949858369
ENSG00000139324,TMTC3,yes,unclassified,0.14991264378476798,0.16804782225507886,0.4587907647617396,0.43373778082364683,0.6847394869082253,2.1491477415955398e-26,1.1057373055095101e-25
ENSG00000139329,LUM,yes,unclassified,0.8195465160764591,0.5576107347210031,0.8468773483153721,0.9024247199045988,0.5713679245283019,1.76820824012112e-08,4.83580000518816e-08
ENSG00000139343,SNRPF,yes,sigmoid,0.051477483146438296,0.011265618722493764,0.5072685195878116,0.06001969815427986,0.9413314176245212,0.0368682977131645,0.0645420707692381
ENSG00000139344,AMDHD1,yes,unclassified,0.7847401314384981,0.8011560598538909,0.8468773483153721,0.871683647577821,0.5014781561370854,5.45831506625163e-33,3.66821118353645e-32
ENSG00000139350,NEDD1,yes,unclassified,0.6024004273909027,0.7662150335754767,0.8468773483153721,0.9125019971332021,0.6542910447761193,2.6617809851891097e-40,2.62988107853355e-39
ENSG00000139351,SYCP3,yes,unclassified,0.07421733047736967,0.8753989761791219,0.5121746646492397,0.8803700405680329,0.999523506988564,0.223450924257972,0.32261023424932
ENSG00000139354,GAS2L3,yes,unclassified,0.5780925772636518,0.5901268674208637,0.8468773483153721,0.9232583822303311,1.2919743968488429,1.83562169623625e-07,4.80294190295972e-07
ENSG00000139364,TMEM132B,yes,unclassified,0.12102571647498017,0.07722252918664241,0.39805111157362866,0.24781327765271385,0.4101287262872629,5.49891193848735e-26,2.78807024003265e-25
ENSG00000139370,SLC15A4,yes,unclassified,0.28162376900326747,0.7653869048268833,0.7341715725099738,0.9125019971332021,0.6251682368775235,1.51385891163289e-44,1.95328073278267e-43
ENSG00000139372,TDG,yes,unclassified,0.43324048785610036,0.5014582560776837,0.8468773483153721,0.8589118136834892,0.9701815038893692,0.304215464706938,0.415006910558706
ENSG00000139405,RITA1,yes,unclassified,0.41965460745484917,,0.8468773483153721,,0.9074074074074074,2.43097493636486e-08,6.61305279150617e-08
ENSG00000139410,SDSL,yes,unclassified,0.06355275964648943,0.5479746604197239,0.3440641923225363,0.8950034925650452,3.590214067278288,1.5211346415226098e-55,4.6065701436408704e-54
ENSG00000139428,MMAB,yes,unclassified,0.7361175911939071,0.7593077229113223,0.8468773483153721,0.930262733249181,0.9897746967071056,0.738836862604985,0.832257645365545
ENSG00000139433,GLTP,yes,continuous,4.4923615636460745e-05,8.283821158361349e-05,0.001335773043537272,0.004854620428660054,1.1591488277268094,1.42561911325488e-14,4.87370326890202e-14
ENSG00000139436,GIT2,yes,unclassified,0.4755885684629927,0.29063080312593115,0.8468773483153721,0.6271903956096805,0.7313120752744381,2.53597887636677e-28,1.39945213591713e-27
ENSG00000139437,TCHP,yes,unclassified,0.7060173291187618,0.8166873649730917,0.8468773483153721,0.8582845016035787,0.6671087533156498,2.17854606307868e-40,2.16123696087114e-39
ENSG00000139438,FAM222A,yes,continuous,0.01802378639305291,0.20452853381597813,0.10174127548526819,0.49828901753262334,0.7362062747926433,4.95745097739257e-16,1.78210879428837e-15
ENSG00000139496,NUP58,yes,unclassified,0.5118356584758165,0.7996517181138166,0.8468773483153721,0.871683647577821,0.7938000000000001,2.60919005308628e-24,1.24488565936831e-23
ENSG00000139505,MTMR6,yes,unclassified,0.03473197217387358,0.062191687794505235,0.2116494573150538,0.21149635798612498,0.6617276166456495,3.79522862084996e-33,2.56848666200435e-32
ENSG00000139508,SLC46A3,yes,unclassified,0.36112335341137847,0.13150140775313357,0.7895623339543855,0.36599962249512696,1.265177948360084,3.112180901952e-18,1.20307627566593e-17
ENSG00000139514,SLC7A1,yes,continuous,0.0005222643218353307,0.010195151061628271,0.007815052749023388,0.05630742101069267,0.8913337846987136,1.41711153842141e-06,3.55523199954664e-06
ENSG00000139515,PDX1,yes,unclassified,0.7871641353138934,0.7955013625065488,0.8468773483153721,0.8821580329646282,,1.7959780343668802e-51,3.8099172190086897e-50
ENSG00000139517,LNX2,yes,continuous,0.0008806669494905162,0.13781529810436077,0.011585982496317681,0.3781122479145179,1.1773413454492156,6.146550174681561e-09,1.71314559250687e-08
ENSG00000139531,SUOX,yes,sigmoid,0.2735185710541723,0.03648365467715042,0.671919830873386,0.14181634799251236,0.8604766633565044,5.02494482361208e-11,1.5152479628303002e-10
ENSG00000139537,CCDC65,yes,sigmoid,0.017631880469431205,0.002682407603607606,0.10005471325540609,0.022645196930193914,1.1046396841066144,0.0007496219641505,0.0015863596983822
ENSG00000139540,SLC39A5,yes,sigmoid,0.0012249181485765037,5.214093288918864e-05,0.014525960914244984,0.0033478218105265503,98.84866231864768,2.2658351175106698e-62,1.30914136038947e-60
ENSG00000139546,TARBP2,yes,unclassified,0.8336744194005734,0.788296515194572,0.8468773483153721,0.885735530371167,0.9504761904761904,0.0004461540483955,0.0009613618988148
ENSG00000139547,RDH16,yes,unclassified,0.45995004913115645,0.3130520921990856,0.8468773483153721,0.6574338699349053,0.7866094537528947,1.4553933640584e-08,3.9949771223229e-08
ENSG00000139549,DHH,yes,unclassified,0.14171851758899745,0.6763231447266881,0.4426660637895206,0.9487398656766938,0.7207623982235382,0.0002624415658942,0.0005748460075057
ENSG00000139567,ACVRL1,yes,sigmoid,0.0005193269528176447,9.688873468127746e-05,0.007778320791458329,0.00540751309061391,1.9202513291445145,7.333550963702979e-56,2.30206681629446e-54
ENSG00000139572,GPR84,yes,unclassified,0.6447356296835125,0.061017508511211016,0.8468773483153721,0.20838274362506395,0.7049109707064906,0.0037219421453011,0.0073931510056122
ENSG00000139579,NABP2,yes,unclassified,0.3806440377931458,0.09417035027210674,0.8343049342368648,0.28602513475033403,0.7519014298752662,3.73011527802115e-34,2.64770347211235e-33
ENSG00000139597,N4BP2L1,yes,unclassified,0.6641657560571523,0.8047304205763617,0.8468773483153721,0.8699955013549866,0.6030384875084402,4.5628465044501e-28,2.49525918041224e-27
ENSG00000139613,SMARCC2,yes,unclassified,0.5148787232281902,0.405838908088762,0.8468773483153721,0.7675562652116591,0.701028373187957,1.42644640077182e-37,1.20390523160861e-36
ENSG00000139618,BRCA2,yes,unclassified,0.6025516668713626,0.623108626075142,0.8468773483153721,0.9388089124063679,2.7650822669104205,3.58199452651016e-56,1.15361719854652e-54
ENSG00000139620,KANSL2,yes,continuous,0.006967404973594271,0.027525495895940444,0.08031762785889666,0.11545092390815587,0.7889518413597735,1.28357059430347e-28,7.166859301706659e-28
ENSG00000139624,CERS5,yes,unclassified,0.3679329884112422,0.6298765726020411,0.8404830675032714,0.9398580098269923,0.6117769671704012,6.09524793312863e-42,6.68095194209953e-41
ENSG00000139625,MAP3K12,yes,unclassified,0.7182538652217129,,0.8468773483153721,,0.5417382342837512,2.02512822472775e-32,1.3305295068479102e-31
ENSG00000139626,ITGB7,yes,sigmoid,0.0028357323845554783,0.0026609921152890292,0.026606591493472727,0.022535233279032053,4.070687098368759,4.7344315552947e-55,1.37269001763981e-53
ENSG00000139629,GALNT6,yes,unclassified,0.6012377053118099,0.16781722010362998,0.8468773483153721,0.43328137122558485,2.814558058925477,2.9720997993427797e-55,8.762905763376571e-54
ENSG00000139631,CSAD,yes,unclassified,0.7898093487396571,0.7025312360570676,0.8468773483153721,0.9487398656766938,0.6561746987951806,1.1265279765555e-27,6.07721882423082e-27
ENSG00000139636,LMBR1L,yes,unclassified,0.49151325621740116,0.7675500356396254,0.8468773483153721,0.9125019971332021,0.6657638136511376,5.06274367860165e-43,5.932540687251609e-42
ENSG00000139637,MYG1,yes,unclassified,0.2563832916599731,0.5438008291754715,0.7348964965894501,0.8912736868699175,0.6493664717348927,3.5191506365024103e-47,5.4879674343422406e-46
ENSG00000139641,ESYT1,yes,continuous,0.0070744948644509975,0.30695979925237105,0.12654002134904804,0.6500461054573181,0.584508570188761,5.52379058491078e-35,4.08993531328768e-34
ENSG00000139644,TMBIM6,yes,unclassified,0.44975996898524917,0.7778363651382987,0.8468773483153721,0.9073065699298891,1.1459270364817593,2.73628871658937e-16,9.91755842191068e-16
ENSG00000139645,ANKRD52,yes,unclassified,0.14192697710139224,0.16875624716662396,0.5219480540954267,0.4350067209049466,0.749502982107356,3.32357068313131e-34,2.36589599759174e-33
ENSG00000139651,ZNF740,yes,unclassified,0.7438337734374867,0.7067056952512198,0.8468773483153721,0.9487398656766938,0.7464702271332107,2.79147201759187e-27,1.48437907505578e-26
ENSG00000139656,SMIM2,yes,sigmoid,0.06674112756888717,0.006649977103861171,0.5161191696438592,0.04173326752563342,1.7176203263788474,1.01711873317833e-08,2.81171113694315e-08
ENSG00000139668,WDFY2,yes,unclassified,0.11358263153779702,0.13674687128260699,0.46527796233195307,0.37651320945702316,0.6477247502774696,5.64822132485496e-28,3.07885708373991e-27
ENSG00000139675,HNRNPA1L2,yes,unclassified,0.5337416933979682,0.11665850672228095,0.8468773483153721,0.33509551547535416,0.7353030303030303,8.60543184337684e-22,3.7473275140391e-21
ENSG00000139679,LPAR6,yes,unclassified,0.40754863767311145,0.7978933296114055,0.8468773483153721,0.871683647577821,0.955163043478261,0.703643328351423,0.800801882943455
ENSG00000139684,ESD,yes,sigmoid,0.41147568821996106,0.03383777625953066,0.8442383033658842,0.1341194299553852,0.7609278059785675,1.2862018785511502e-31,8.15110542154823e-31
ENSG00000139687,RB1,yes,unclassified,0.8234787807646731,0.7542024684226429,0.8468773483153721,0.930262733249181,0.7608134280180762,1.3495811547278002e-21,5.83501223865695e-21
ENSG00000139697,SBNO1,yes,unclassified,0.7332365733922341,0.5272813335955087,0.8468773483153721,0.8796540962254412,0.7945012787723784,4.0852254322986894e-30,2.42304662117839e-29
ENSG00000139714,MORN3,yes,unclassified,0.8334097913320435,0.4498208243480456,0.8468773483153721,0.8126120844292235,0.8348770360907057,0.0013731742231075,0.0028417120101706
ENSG00000139718,SETD1B,yes,unclassified,0.4955326150292253,0.7427460897453002,0.8468773483153721,0.938049368920467,0.4482954545454546,2.04133598857898e-45,2.78905962131111e-44
ENSG00000139719,VPS33A,yes,sigmoid,0.5034905145773967,0.048131524779177814,0.8468773483153721,0.17470442642820488,0.7983870967741935,8.57042786576971e-20,3.49154226622047e-19
ENSG00000139722,VPS37B,yes,sigmoid,0.02715180670785511,0.0007322144898294081,0.13768990462674416,0.010688739780879294,1.858983799705449,1.21078700575954e-53,3.09563239360776e-52
ENSG00000139725,RHOF,yes,unclassified,0.805725676379382,0.7966959403851999,0.8468773483153721,0.871683647577821,1.3832627118644067,3.45354128656841e-19,1.3775907649174001e-18
ENSG00000139726,DENR,yes,continuous,0.018887061650447623,0.7771663236780078,0.19146625588797564,0.9125546427974334,0.7745329865216364,7.40405354547116e-29,4.166716289167009e-28
ENSG00000139734,DIAPH3,yes,unclassified,0.7997919800677307,0.7547002948978689,0.8468773483153721,0.930262733249181,4.483245149911816,5.58902435658233e-49,9.91230430295296e-48
ENSG00000139737,SLAIN1,yes,unclassified,0.5154426956362248,0.7495860904925218,0.8468773483153721,0.938049368920467,0.4202115428834215,2.5843053983630497e-49,4.6967709931239697e-48
ENSG00000139746,RBM26,yes,sigmoid,0.09997522400963677,0.04078202424783883,0.3511771382169368,0.1535055376719713,0.8517766497461929,1.49092266414239e-17,5.63238572179364e-17
ENSG00000139793,MBNL2,yes,unclassified,0.5661198836878627,0.5874949376219362,0.8468773483153721,0.9213768406690467,0.4355385164051354,6.46271212674532e-51,1.31884223740416e-49
ENSG00000139800,ZIC5,yes,continuous,0.0006686098206348801,0.01641888759606902,0.009386163649261087,0.07882239871857263,,0.138266208820386,0.214648751471189
ENSG00000139826,ABHD13,yes,sigmoid,0.15160552452359632,0.010432074250046997,0.46247863585505933,0.05729213378511888,0.8572954631142391,2.07987807407062e-14,7.07226970562346e-14
ENSG00000139832,RAB20,yes,unclassified,0.058384158071921655,0.18842960900341166,0.23917617983911776,0.46896854228996804,1.621691599539701,6.79865357190074e-35,5.00994523116578e-34
ENSG00000139835,GRTP1,yes,continuous,0.02728453771878714,0.2656811585185145,0.13810226440828313,0.5922973510422437,1.7720232333010648,1.2431891305685301e-25,6.2240863782222e-25
ENSG00000139842,CUL4A,yes,continuous,1.987010631476771e-06,0.00020933840143566584,0.00017124418896727082,0.008090402104405734,0.782678171939917,7.38967161328087e-33,4.94472775149317e-32
ENSG00000139865,TTC6,yes,unclassified,0.04678361051212565,0.39248863833498604,0.20632973023399137,0.7531787007520186,37.64275925079945,1.9234843579243398e-57,6.886172704864109e-56
ENSG00000139874,SSTR1,yes,sigmoid,0.015948673313812,0.00025488211213076095,0.09275670123615813,0.007677906764671671,4.800081877729258,3.1977591205338996e-63,2.09479495063801e-61
ENSG00000139880,CDH24,yes,unclassified,0.8520855723357469,0.8452606890024237,0.8541525834274365,0.8598313041393021,0.8418896428114199,0.0002920707943628,0.0006377429382955
ENSG00000139890,REM2,yes,unclassified,0.7045772559459832,0.6185757259290976,0.8468773483153721,0.9371588885248165,0.6339390386869872,1.13867991595394e-29,6.63186289774989e-29
ENSG00000139899,CBLN3,yes,sigmoid,0.01630018637669628,0.01001089623989393,0.09435840648234096,0.055613789659472786,0.6512391268668964,1.27848763726389e-16,4.68554931371788e-16
ENSG00000139908,TSSK4,yes,unclassified,0.625097043739228,0.7890640117030818,0.8468773483153721,0.885735530371167,0.9557883522727272,0.593537177675983,0.704906738975659
ENSG00000139910,NOVA1,yes,sigmoid,0.0016074082805077605,0.0014066426694322454,0.0178386923203672,0.015503721251702312,0.4623118338644104,2.84789035482103e-41,2.9877688792035e-40
ENSG00000139914,FITM1,yes,unclassified,0.7461854980899437,0.48887912054504623,0.8468773483153721,0.8481834327380736,1.6226306720275705,1.87684392715461e-27,1.00483631604936e-26
ENSG00000139921,TMX1,yes,continuous,5.6413271987021396e-05,0.007581738255068582,0.0015729347601087143,0.04550220405106398,1.0497848801475107,0.0085179540749958,0.0162673249200255
ENSG00000139926,FRMD6,yes,unclassified,0.6794263709413586,0.7953511248784821,0.8468773483153721,0.8821580329646282,0.489797507788162,8.880637989887779e-34,6.19956282838782e-33
ENSG00000139946,PELI2,yes,sigmoid,0.19186005433436537,0.001356626755068091,0.5372628922238614,0.015163360212087331,0.6070903747244673,3.4667412012860104e-35,2.5905640201817598e-34
ENSG00000139970,RTN1,yes,unclassified,0.7517667362813698,0.3865509042301475,0.8468773483153721,0.7451739680111312,0.4763506063947078,7.61609588163394e-22,3.3242915417348502e-21
ENSG00000139971,ARMH4,yes,unclassified,0.7275421944392093,0.8088203982738937,0.8468773483153721,0.8649483421607161,0.4695865451997196,1.10308116843177e-28,6.1726758826631895e-28
ENSG00000139974,SLC38A6,yes,unclassified,0.26063833587983876,0.8153171945170911,0.6511312077258536,0.8582845016035787,0.6589667728720984,6.10323080651185e-28,3.32298918158078e-27
ENSG00000139977,NAA30,yes,unclassified,0.4455859075863716,0.7950976662230507,0.8468773483153721,0.8821580329646282,0.6689343482397716,4.51315601752462e-45,6.03195332896935e-44
ENSG00000139985,ADAM21,yes,continuous,0.0017692021410415926,0.17840354889910004,0.09210882852264189,0.4517837199965267,0.4736678092863821,3.7342260436967297e-28,2.04713051936789e-27
ENSG00000139988,RDH12,yes,sigmoid,0.38263442614589627,0.013606213781280352,0.8155715397126391,0.06905616550285353,0.8683013144590496,0.0034109847815947,0.0067989462381753
ENSG00000139990,DCAF5,yes,sigmoid,0.06737887969936851,0.02303451674864443,0.26375468186422707,0.10131666810075154,0.6189099917423617,2.87933994683919e-50,5.621007361068059e-49
ENSG00000139998,RAB15,yes,unclassified,0.5309061707539643,0.8058474982519506,0.8468773483153721,0.8667268325060077,2.220738762794838,1.7303920784362599e-40,1.72955539172212e-39
ENSG00000140006,WDR89,yes,unclassified,0.15249950584178906,0.3117809676540749,0.4636261151002212,0.6564862234235631,0.9443627965567918,0.0084226249644648,0.0160907741619606
ENSG00000140009,ESR2,yes,sigmoid,0.07308705137933968,0.0006069591060114954,0.2794474306119664,0.009704119992540932,2.405226700251889,2.86053285336811e-56,9.266100995068729e-55
ENSG00000140022,STON2,yes,continuous,0.006828391692885072,0.7466784726402385,0.1255732192850589,0.938049368920467,1.6787109375,3.4142339376165e-36,2.67788980832195e-35
ENSG00000140025,EFCAB11,yes,unclassified,0.6841007230784378,0.7944905848831019,0.8468773483153721,0.8821580329646282,0.922607243502766,3.23033054721483e-05,7.51571298643967e-05
ENSG00000140030,GPR65,yes,continuous,0.0001385489131283668,0.0173920195754228,0.0029857768133424644,0.08236549734866702,1.3330101122039062,4.58143669632645e-10,1.3352675004285502e-09
ENSG00000140043,PTGR2,yes,unclassified,0.4509330625520912,0.8944243179053498,0.8468773483153721,0.8960366946828257,1.095676172953082,8.13445251535187e-06,1.96259974166487e-05
ENSG00000140044,JDP2,yes,continuous,0.02632373571394453,0.13325651329502486,0.135099507111429,0.3695683992880091,0.6838750796685787,2.84119603151214e-25,1.40366025025176e-24
ENSG00000140057,AK7,yes,unclassified,0.23595414968142658,0.5370537034411138,0.610669194839549,0.887253458191388,1.8072065378900448,1.94659466918958e-38,1.71852717923881e-37
ENSG00000140090,SLC24A4,yes,unclassified,0.825962661932355,0.39884925679530425,0.8468773483153721,0.7582699802421994,0.7078290936033588,8.21657495834977e-09,2.28007606100719e-08
ENSG00000140092,FBLN5,yes,sigmoid,0.03969941956425416,0.032814592695788125,0.18104013743563102,0.1312909572704373,0.5134554029685116,1.23874395301196e-28,6.920722347292929e-28
ENSG00000140093,SERPINA10,yes,unclassified,0.05317912555106907,0.2365620927074037,0.2236520843896214,0.5489466790601178,3.620514820592824,2.0612844602690902e-37,1.7266466993996497e-36
ENSG00000140104,CLBA1,yes,unclassified,0.4130686890034406,0.6113043884643337,0.8468773483153721,0.9349879491551365,0.7098372919394053,5.6565835443745796e-36,4.38914079469176e-35
ENSG00000140105,WARS1,yes,continuous,0.0010978341096260502,0.024714918095319782,0.013454520540481692,0.10661285332552826,0.9730922551252849,0.0522486027484452,0.0891571256328412
ENSG00000140107,SLC25A47,yes,sigmoid,0.05997069449178283,0.0230161964550889,0.2434667706032791,0.10126372428889235,1.5271550727987058,2.01222856433777e-08,5.48756536994938e-08
ENSG00000140153,WDR20,yes,sigmoid,0.0017702322926007596,9.026499912956343e-05,0.019044768776738212,0.005195395449900157,0.8517029972752044,6.69151544275033e-24,3.14292309523036e-23
ENSG00000140157,NIPA2,yes,unclassified,0.5641518491481003,0.7104046556445591,0.8468773483153721,0.9487398656766938,1.2707590422822213,3.5854960706910504e-31,2.2337012188132497e-30
ENSG00000140199,SLC12A6,yes,unclassified,0.11644182356582478,0.7553549657342711,0.5822452462261347,0.930262733249181,0.9065746219592374,0.0024621366534953,0.0049778755720328
ENSG00000140254,DUOXA1,yes,unclassified,0.8416146145369512,0.8359915300300802,0.8482246415546797,0.8571390872170663,0.726834862385321,6.31927940964316e-08,1.68965191956699e-07
ENSG00000140259,MFAP1,yes,continuous,0.00036539866979368174,0.006702332585693083,0.0060212320678885226,0.04189867802600067,0.8180665610142631,3.1210432740931897e-18,1.20641864573006e-17
ENSG00000140262,TCF12,yes,unclassified,0.6355409614054256,0.7894797846510648,0.8468773483153721,0.885735530371167,0.7064171122994654,5.53185605421528e-31,3.42092569690596e-30
ENSG00000140263,SORD,yes,unclassified,0.2474512287596533,,0.6894751041996149,,1.4510309278350515,3.20968098433657e-38,2.80610784427909e-37
ENSG00000140264,SERF2,yes,unclassified,0.30797801400356895,0.29609436416639034,0.7209575060226591,0.634977614491756,0.9706257982120052,0.0886895216540157,0.144332524844751
ENSG00000140265,ZSCAN29,yes,unclassified,0.20166648178151791,0.7265096715761622,0.6257116831814221,0.9487398656766938,0.8551152073732718,4.620434660404831e-15,1.60543061508544e-14
ENSG00000140274,DUOXA2,yes,unclassified,0.2242056574911584,0.7199656304662015,0.5905246870963691,0.9487398656766938,1.6292401628222524,5.9651215078461195e-12,1.8597437533092097e-11
ENSG00000140279,DUOX2,yes,unclassified,0.5020678022482155,0.7893636011310752,0.8468773483153721,0.885735530371167,1.9336544437538845,4.97241141913866e-22,2.18609845243313e-21
ENSG00000140280,LYSMD2,yes,unclassified,0.27094948010997144,0.68263022593533,0.6674750567796239,0.9487398656766938,0.6399031296572281,5.9433381477532694e-30,3.50169462726225e-29
ENSG00000140284,SLC27A2,yes,unclassified,0.08290755790966053,0.5425270032674516,0.306214210584396,0.8906351415563054,72.91420118343197,1.05397750396171e-76,2.0284705665039702e-73
ENSG00000140285,FGF7,yes,unclassified,0.6552694223466031,0.4831211227768022,0.8468773483153721,0.8433446919953479,0.4460216572504708,8.32379778465874e-40,7.97710275526379e-39
ENSG00000140287,HDC,yes,unclassified,0.6331936119960486,0.4182579878936167,0.8468773483153721,0.7811618649778105,1.038107202680067,0.184653104285381,0.273980319796894
ENSG00000140297,GCNT3,yes,sigmoid,0.0154134449579314,0.011900346532890294,0.09039226504598442,0.06245850688032253,192.37469847225944,1.08404789818216e-68,1.57973799846582e-66
ENSG00000140299,BNIP2,yes,unclassified,0.20518810722180136,0.7981177645168209,0.6801340057561808,0.871683647577821,0.7042789223454833,2.8081764531757604e-31,1.7572045949083e-30
ENSG00000140307,GTF2A2,yes,unclassified,0.2950224202025902,0.7837223009086647,0.7011622657402954,0.9028628985690664,0.8878449794480329,9.82763935100633e-14,3.2640463271912497e-13
ENSG00000140319,SRP14,yes,unclassified,0.24398178187139608,0.7508999517811834,0.6243268333819338,0.930262733249181,0.7378355704697985,2.14046599099576e-33,1.46781949079059e-32
ENSG00000140320,BAHD1,yes,continuous,0.03381798133221048,0.1091337773055906,0.16039157950262037,0.3193272298143318,0.9057187017001544,5.2759037864663205e-09,1.47445805434903e-08
ENSG00000140323,DISP2,yes,unclassified,0.4021007087262348,0.4905050527878876,0.8468773483153721,0.8492672357896001,2.1484375000000004,1.5607285035213601e-35,1.18547822491886e-34
ENSG00000140326,CDAN1,yes,unclassified,0.44262429602095277,0.8040479188794144,0.8468773483153721,0.8699955013549866,0.7245775729646698,5.7644586155334e-34,4.05254728188394e-33
ENSG00000140332,TLE3,yes,unclassified,0.05412648705375034,0.4940630058945067,0.4608565344088442,0.8525880076020848,0.6531209362808842,2.4340873313968e-44,3.0990998430343897e-43
ENSG00000140350,ANP32A,yes,continuous,0.00869385664526623,0.36833551180461754,0.05929335323534089,0.7251521021552915,0.9898828541001063,0.207055837751955,0.303405378782584
ENSG00000140365,COMMD4,yes,unclassified,0.3249374361419384,0.7601528604848445,0.7826470962282887,0.930262733249181,0.8798262548262549,8.35788738966755e-14,2.78212422543994e-13
ENSG00000140367,UBE2Q2,yes,unclassified,0.08685744146833319,0.5433420547426637,0.31662395989677844,0.8912736868699175,0.4842617321632964,1.83238595690474e-53,4.6005828795647405e-52
ENSG00000140368,PSTPIP1,yes,sigmoid,0.13399522012828202,0.0004449797389092236,0.4262953846631841,0.008445811452767094,1.020933424845573,0.204258987563828,0.299637471361734
ENSG00000140374,ETFA,yes,continuous,0.005069075695763647,0.15180442288468798,0.04020335822486562,0.40386364444171424,1.2084183673469389,3.7296874834894804e-23,1.7041755834302e-22
ENSG00000140379,BCL2A1,yes,sigmoid,0.0489327076292565,0.034943963263999955,0.21074278892386364,0.13742237968829266,1.624296435272045,2.85762163239237e-09,8.075975298431091e-09
ENSG00000140382,HMG20A,yes,unclassified,0.24540896194710382,0.510503660204797,0.7257398224412404,0.8669551610141437,0.9285714285714284,0.0001038697364938,0.0002339594657949
ENSG00000140386,SCAPER,yes,unclassified,0.14705028205840964,0.603815086830332,0.5321945532569796,0.9304918664522501,0.6111680911680911,1.64747339017334e-40,1.6490393171762e-39
ENSG00000140391,TSPAN3,yes,unclassified,0.3418379301822745,,0.7648285551600077,,1.545172719220549,3.69692447519585e-37,3.05593077212834e-36
ENSG00000140395,SKIC8,yes,unclassified,0.6005561717140557,0.11773335650294947,0.8468773483153721,0.33747920734216136,0.8263217737350768,8.08163649854472e-20,3.29602029881824e-19
ENSG00000140396,NCOA2,yes,unclassified,0.08728774015545726,0.8088509681741121,0.539228930330905,0.8649483421607161,0.8334677419354839,2.62753209320445e-17,9.84627693823149e-17
ENSG00000140398,NEIL1,yes,unclassified,0.4524458549815289,0.6171609259769419,0.8468773483153721,0.9361096925218255,1.0312879708383962,0.48785695611679,0.604197405843571
ENSG00000140400,MAN2C1,yes,unclassified,0.2656464721457136,0.5378438599533981,0.6593183175156512,0.8879217011891994,0.7976346130987756,1.15790689109344e-16,4.24809421630172e-16
ENSG00000140403,DNAJA4,yes,unclassified,0.047276267864696075,0.8314662772294683,0.5039049820816416,0.8574296470328968,1.0272680937818552,0.103811167788139,0.166084180122668
ENSG00000140406,TLNRD1,yes,unclassified,0.25082507887008443,0.06926734502984999,0.7292742648552264,0.22932364035829153,1.053030303030303,0.0018356433481623,0.0037562882563147
ENSG00000140416,TPM1,yes,unclassified,0.6365451561644874,0.7833918998720497,0.8468773483153721,0.9028628985690664,0.2603326612903225,2.05779003325291e-59,8.848338607545831e-58
